image_path,text,group,text_id
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (120).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (120).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (121).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (121).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (122).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (122).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (123).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (123).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (124).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (124).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (125).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (125).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (126).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (126).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (127).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (127).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (128).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (128).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (129).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (129).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (130).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (130).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (131).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (131).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (132).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (132).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (133).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (133).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (134).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (134).jpg,Baju itu baru dibeli oleh emak.,LPD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (135).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,LPD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Low Potential Dysgraphia\LPD (135).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,LPD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (1).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (1).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (2).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (2).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (3).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (3).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (4).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (4).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (5).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (5).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (6).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (6).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (7).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (7).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (8).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (8).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (9).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (9).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (10).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (10).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (11).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (11).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (12).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (12).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (13).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (13).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (14).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (14).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (15).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (15).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (16).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (16).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (17).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (17).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (18).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (18).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (19).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (19).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (20).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (20).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (21).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (21).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (22).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (22).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (23).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (23).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (24).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (24).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (25).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (25).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (26).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (26).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (27).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (27).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (28).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (28).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (29).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (29).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (30).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (30).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (31).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (31).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (32).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (32).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (33).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (33).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (34).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (34).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (35).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (35).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (36).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (36).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (37).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (37).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (38).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (38).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (39).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (39).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (40).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (40).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (41).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (41).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (42).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (42).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (43).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (43).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (44).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (44).jpg,Baju itu baru dibeli oleh emak.,PD,1
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (45).jpg,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,PD,2
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (45).jpg,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,PD,3
C:\Users\kubag\Desktop\MGR\Dataset\Potential Dysgraphia Handwriting Dataset of School-Age Children\Potential Dysgraphia\PD (46).jpg,Baju itu baru dibeli oleh emak.,PD,1
