dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,writer_id,set_id,line_id,reference_source,reference,gt_status,split,difficulty,difficulty_group,sex,birth_year
polish_forms_train,polish_forms,native,False,129_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\129_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\129_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\129_p01_A_l08.png,nie,129_p01,A,8,polish_forms_manifest,Uwaga: system wymaga aktualizacji.,ok,train,nie,nie,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l01.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l01.png,inne,130_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l02.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l02.png,inne,130_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l03.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l03.png,inne,130_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l04.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l04.png,inne,130_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l05.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l05.png,inne,130_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l06.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l06.png,inne,130_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecak miecz?,ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l07.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l07.png,inne,130_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżke w wilgotnym lesie,ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_val,polish_forms,native,False,130_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l08.png,Formularze\processed_320_check\dataset\val\inne\kobieta\year_2010.0\130_p01_A_l08.png,inne,130_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,val,dysleksja,inne,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l01.png,nie,131_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l02.png,nie,131_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l03.png,nie,131_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l04.png,nie,131_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l06.png,nie,131_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,131_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\131_p01_A_l08.png,nie,131_p01,A,8,polish_forms_manifest,Uwaga: system wymaga aktualizacji,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,132_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l01.png,nie,132_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie",ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l02.png,nie,132_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag",ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l03.png,nie,132_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń,ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l04.png,nie,132_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l05.png,nie,132_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l06.png,nie,132_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l07.png,nie,132_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie,ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,132_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2005.0\132_p01_A_l08.png,nie,132_p01,A,8,polish_forms_manifest,Uwaga: system wymaga aktualizacji,ok,train,nie,nie,mezczyzna,2005.0
polish_forms_train,polish_forms,native,False,133_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l01.png,nie,133_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l02.png,nie,133_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l03.png,nie,133_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l04.png,nie,133_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l05.png,nie,133_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzine dziewiąta.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l06.png,nie,133_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l07.png,nie,133_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez kęta ścieżkę w wilgotnym lesie.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,133_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\133_p01_A_l08.png,nie,133_p01,A,8,polish_forms_manifest,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,134_p01_B_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l04.png,nie,134_p01,B,4,polish_forms_manifest,kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,train,nie,nie,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,134_p01_B_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l06.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l06.png,nie,134_p01,B,6,polish_forms_manifest,Eksperyment rozpoczął się o godzinle 14:35.,ok,train,nie,nie,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,134_p01_B_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l07.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2009.0\134_p01_B_l07.png,nie,134_p01,B,7,polish_forms_manifest,"Średnla prędkość wyniosła 3,5 m/s.",ok,train,nie,nie,mezczyzna,2009.0
polish_forms_train,polish_forms,native,False,135_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l01.png,nie,135_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l02.png,nie,135_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l03.png,nie,135_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l04.png,nie,135_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l05.png,nie,135_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l06.png,nie,135_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l07.png,nie,135_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,135_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\135_p01_A_l08.png,nie,135_p01,A,8,polish_forms_manifest,Uwaga: System wymaga aktualizacji.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l01.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l01.png,nie,136_p01,A,1,polish_forms_manifest,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l02.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l02.png,nie,136_p01,A,2,polish_forms_manifest,"Mężny bądź, chroń pułk twój i sześć flag.",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l03.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l03.png,nie,136_p01,A,3,polish_forms_manifest,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l04.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l04.png,nie,136_p01,A,4,polish_forms_manifest,"„Bywam, a może nie bywam? Oto jest pytanie!”",ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l05,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l05.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l05.png,nie,136_p01,A,5,polish_forms_manifest,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l06,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l06.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l06.png,nie,136_p01,A,6,polish_forms_manifest,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l07,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l07.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l07.png,nie,136_p01,A,7,polish_forms_manifest,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,136_p01_A_l08,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l08.png,Formularze\processed_320_check\dataset\train\nie\kobieta\year_2010.0\136_p01_A_l08.png,nie,136_p01,A,8,polish_forms_manifest,Uwaga: system wymaga aktualizacji.,ok,train,nie,nie,kobieta,2010.0
polish_forms_train,polish_forms,native,False,137_p01_B_l01,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l01.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l01.png,nie,137_p01,B,1,polish_forms_manifest,W odległości około 10 metrów od burty woda zakotłowała się.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,137_p01_B_l02,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l02.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l02.png,nie,137_p01,B,2,polish_forms_manifest,Mieć pół miliona i nie mieć pół miliona — to cały milion.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,137_p01_B_l03,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l03.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l03.png,nie,137_p01,B,3,polish_forms_manifest,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,train,nie,nie,mezczyzna,2010.0
polish_forms_train,polish_forms,native,False,137_p01_B_l04,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l04.png,Formularze\processed_320_check\dataset\train\nie\mezczyzna\year_2010.0\137_p01_B_l04.png,nie,137_p01,B,4,polish_forms_manifest,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,train,nie,nie,mezczyzna,2010.0
