dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status
malaysian_auto_invert,malaysian,auto_invert,True,PD_90_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l1.png,malaysian_manual_lines — kopia\PD_90_t3_l1.png,PD,90,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_90_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l2.png,malaysian_manual_lines — kopia\PD_90_t3_l2.png,PD,90,manual_lines_annotations,3,2.0,Basikal itu dibeli oleh ayah saya. Roda,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_90_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_90_t3_l3.png,malaysian_manual_lines — kopia\PD_90_t3_l3.png,PD,90,manual_lines_annotations,3,3.0,basikal saya berwarna hijau dan putih,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_91_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_91_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_91_t1_l1.png,malaysian_manual_lines — kopia\PD_91_t1_l1.png,PD,91,manual_lines_annotations,1,1.0,baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_92_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_92_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_92_t2_l1.png,malaysian_manual_lines — kopia\PD_92_t2_l1.png,PD,92,manual_lines_annotations,2,1.0,burung itu berada di dalam sangkar.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_92_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_92_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_92_t2_l2.png,malaysian_manual_lines — kopia\PD_92_t2_l2.png,PD,92,manual_lines_annotations,2,2.0,Sangkar baru itu milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_93_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l1.png,malaysian_manual_lines — kopia\PD_93_t3_l1.png,PD,93,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_93_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l2.png,malaysian_manual_lines — kopia\PD_93_t3_l2.png,PD,93,manual_lines_annotations,3,2.0,waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_93_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l3.png,malaysian_manual_lines — kopia\PD_93_t3_l3.png,PD,93,manual_lines_annotations,3,3.0,oleh ayah saya. Roda basikal saya,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_93_t3_l4_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l4.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_93_t3_l4.png,malaysian_manual_lines — kopia\PD_93_t3_l4.png,PD,93,manual_lines_annotations,3,4.0,berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_94_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_94_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_94_t1_l1.png,malaysian_manual_lines — kopia\PD_94_t1_l1.png,PD,94,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_95_t2_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_95_t2_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_95_t2_l1.png,malaysian_manual_lines — kopia\PD_95_t2_l1.png,PD,95,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_95_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_95_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_95_t2_l2.png,malaysian_manual_lines — kopia\PD_95_t2_l2.png,PD,95,manual_lines_annotations,2,2.0,Sangkar baru milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_96_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l1.png,malaysian_manual_lines — kopia\PD_96_t3_l1.png,PD,96,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_96_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l2.png,malaysian_manual_lines — kopia\PD_96_t3_l2.png,PD,96,manual_lines_annotations,3,2.0,waktu lapang. Basikal itu dibeli,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_96_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l3.png,malaysian_manual_lines — kopia\PD_96_t3_l3.png,PD,96,manual_lines_annotations,3,3.0,oleh ayah saya. Roda basikal saya,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_96_t3_l4_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l4.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_96_t3_l4.png,malaysian_manual_lines — kopia\PD_96_t3_l4.png,PD,96,manual_lines_annotations,3,4.0,berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_97_t1_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_97_t1_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_97_t1_l1.png,malaysian_manual_lines — kopia\PD_97_t1_l1.png,PD,97,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_98_t2_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_98_t2_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_98_t2_l2.png,malaysian_manual_lines — kopia\PD_98_t2_l2.png,PD,98,manual_lines_annotations,2,2.0,milik bapa.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_99_t3_l1_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l1.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l1.png,malaysian_manual_lines — kopia\PD_99_t3_l1.png,PD,99,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_99_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l2.png,malaysian_manual_lines — kopia\PD_99_t3_l2.png,PD,99,manual_lines_annotations,3,2.0,itu dibeli oleh ayah saya Roda basikal saya,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_99_t3_l3_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l3.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_99_t3_l3.png,malaysian_manual_lines — kopia\PD_99_t3_l3.png,PD,99,manual_lines_annotations,3,3.0,berwarna hijau dan putih.,1,ok
malaysian_auto_invert,malaysian,auto_invert,True,PD_9_t3_l2_auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_9_t3_l2.png|auto_invert,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\PD_9_t3_l2.png,malaysian_manual_lines — kopia\PD_9_t3_l2.png,PD,9,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal sya berwarna,1,ok
malaysian_raw,malaysian,raw,False,LPD_001_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_001_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_001_t1_l1.png,malaysian_manual_lines — kopia\LPD_001_t1_l1.png,LPD,1,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_002_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_002_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_002_t2_l1.png,malaysian_manual_lines — kopia\LPD_002_t2_l1.png,LPD,2,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar,1,ok
malaysian_raw,malaysian,raw,False,LPD_002_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_002_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_002_t2_l2.png,malaysian_manual_lines — kopia\LPD_002_t2_l2.png,LPD,2,manual_lines_annotations,2,2.0,baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_003_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l1.png,malaysian_manual_lines — kopia\LPD_003_t3_l1.png,LPD,3,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu,1,ok
malaysian_raw,malaysian,raw,False,LPD_003_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l2.png,malaysian_manual_lines — kopia\LPD_003_t3_l2.png,LPD,3,manual_lines_annotations,3,2.0,dibeli oleh ayah saya. Roda basikal saya berwarna,1,ok
malaysian_raw,malaysian,raw,False,LPD_003_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_003_t3_l3.png,malaysian_manual_lines — kopia\LPD_003_t3_l3.png,LPD,3,manual_lines_annotations,3,3.0,hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_004_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_004_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_004_t1_l1.png,malaysian_manual_lines — kopia\LPD_004_t1_l1.png,LPD,4,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_005_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_005_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_005_t2_l1.png,malaysian_manual_lines — kopia\LPD_005_t2_l1.png,LPD,5,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar,1,ok
malaysian_raw,malaysian,raw,False,LPD_005_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_005_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_005_t2_l2.png,malaysian_manual_lines — kopia\LPD_005_t2_l2.png,LPD,5,manual_lines_annotations,2,2.0,baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_006_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l1.png,malaysian_manual_lines — kopia\LPD_006_t3_l1.png,LPD,6,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang.,1,ok
malaysian_raw,malaysian,raw,False,LPD_006_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l2.png,malaysian_manual_lines — kopia\LPD_006_t3_l2.png,LPD,6,manual_lines_annotations,3,2.0,Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok
malaysian_raw,malaysian,raw,False,LPD_006_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_006_t3_l3.png,malaysian_manual_lines — kopia\LPD_006_t3_l3.png,LPD,6,manual_lines_annotations,3,3.0,saya berwarna hijau.,1,ok
malaysian_raw,malaysian,raw,False,LPD_007_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_007_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_007_t1_l1.png,malaysian_manual_lines — kopia\LPD_007_t1_l1.png,LPD,7,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_008_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_008_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_008_t2_l1.png,malaysian_manual_lines — kopia\LPD_008_t2_l1.png,LPD,8,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar,1,ok
malaysian_raw,malaysian,raw,False,LPD_008_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_008_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_008_t2_l2.png,malaysian_manual_lines — kopia\LPD_008_t2_l2.png,LPD,8,manual_lines_annotations,2,2.0,baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_009_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l1.png,malaysian_manual_lines — kopia\LPD_009_t3_l1.png,LPD,9,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu,1,ok
malaysian_raw,malaysian,raw,False,LPD_009_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l2.png,malaysian_manual_lines — kopia\LPD_009_t3_l2.png,LPD,9,manual_lines_annotations,3,2.0,lapang. Basikal itu dibeli oleh ayah saya. Roda basikal,1,ok
malaysian_raw,malaysian,raw,False,LPD_009_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_009_t3_l3.png,malaysian_manual_lines — kopia\LPD_009_t3_l3.png,LPD,9,manual_lines_annotations,3,3.0,saya berwarna hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_010_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_010_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_010_t1_l1.png,malaysian_manual_lines — kopia\LPD_010_t1_l1.png,LPD,10,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_011_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_011_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_011_t2_l1.png,malaysian_manual_lines — kopia\LPD_011_t2_l1.png,LPD,11,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_raw,malaysian,raw,False,LPD_011_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_011_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_011_t2_l2.png,malaysian_manual_lines — kopia\LPD_011_t2_l2.png,LPD,11,manual_lines_annotations,2,2.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_012_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_012_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_012_t3_l1.png,malaysian_manual_lines — kopia\LPD_012_t3_l1.png,LPD,12,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_raw,malaysian,raw,False,LPD_012_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_012_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_012_t3_l2.png,malaysian_manual_lines — kopia\LPD_012_t3_l2.png,LPD,12,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_013_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_013_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_013_t1_l1.png,malaysian_manual_lines — kopia\LPD_013_t1_l1.png,LPD,13,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_014_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_014_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_014_t2_l1.png,malaysian_manual_lines — kopia\LPD_014_t2_l1.png,LPD,14,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar.,1,ok
malaysian_raw,malaysian,raw,False,LPD_014_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_014_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_014_t2_l2.png,malaysian_manual_lines — kopia\LPD_014_t2_l2.png,LPD,14,manual_lines_annotations,2,2.0,Sangkar baru itu milik bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_015_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l1.png,malaysian_manual_lines — kopia\LPD_015_t3_l1.png,LPD,15,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang.,1,ok
malaysian_raw,malaysian,raw,False,LPD_015_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l2.png,malaysian_manual_lines — kopia\LPD_015_t3_l2.png,LPD,15,manual_lines_annotations,3,2.0,Basikal itu dibeli oleh ayah saya. Roda,1,ok
malaysian_raw,malaysian,raw,False,LPD_015_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_015_t3_l3.png,malaysian_manual_lines — kopia\LPD_015_t3_l3.png,LPD,15,manual_lines_annotations,3,3.0,basikal saya berwarna hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_016_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_016_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_016_t1_l1.png,malaysian_manual_lines — kopia\LPD_016_t1_l1.png,LPD,16,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_017_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_017_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_017_t2_l1.png,malaysian_manual_lines — kopia\LPD_017_t2_l1.png,LPD,17,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar.,1,ok
malaysian_raw,malaysian,raw,False,LPD_017_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_017_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_017_t2_l2.png,malaysian_manual_lines — kopia\LPD_017_t2_l2.png,LPD,17,manual_lines_annotations,2,2.0,Sangkar baru itu milik.,1,ok
malaysian_raw,malaysian,raw,False,LPD_018_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l1.png,malaysian_manual_lines — kopia\LPD_018_t3_l1.png,LPD,18,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu,1,ok
malaysian_raw,malaysian,raw,False,LPD_018_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l2.png,malaysian_manual_lines — kopia\LPD_018_t3_l2.png,LPD,18,manual_lines_annotations,3,2.0,lapang. Basikal itu dibeli oleh ayah saya.,1,ok
malaysian_raw,malaysian,raw,False,LPD_018_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l3.png,malaysian_manual_lines — kopia\LPD_018_t3_l3.png,LPD,18,manual_lines_annotations,3,3.0,Roda basikal saya berwarna hijau dan,1,ok
malaysian_raw,malaysian,raw,False,LPD_018_t3_l4_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l4.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_018_t3_l4.png,malaysian_manual_lines — kopia\LPD_018_t3_l4.png,LPD,18,manual_lines_annotations,3,4.0,putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_019_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_019_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_019_t1_l1.png,malaysian_manual_lines — kopia\LPD_019_t1_l1.png,LPD,19,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_020_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_020_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_020_t2_l1.png,malaysian_manual_lines — kopia\LPD_020_t2_l1.png,LPD,20,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_raw,malaysian,raw,False,LPD_020_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_020_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_020_t2_l2.png,malaysian_manual_lines — kopia\LPD_020_t2_l2.png,LPD,20,manual_lines_annotations,2,2.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_021_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_021_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_021_t3_l1.png,malaysian_manual_lines — kopia\LPD_021_t3_l1.png,LPD,21,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok
malaysian_raw,malaysian,raw,False,LPD_021_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_021_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_021_t3_l2.png,malaysian_manual_lines — kopia\LPD_021_t3_l2.png,LPD,21,manual_lines_annotations,3,2.0,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok
malaysian_raw,malaysian,raw,False,LPD_022_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_022_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_022_t1_l1.png,malaysian_manual_lines — kopia\LPD_022_t1_l1.png,LPD,22,manual_lines_annotations,1,1.0,Baju itu baru dibeli oleh emak.,1,ok
malaysian_raw,malaysian,raw,False,LPD_023_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_023_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_023_t2_l1.png,malaysian_manual_lines — kopia\LPD_023_t2_l1.png,LPD,23,manual_lines_annotations,2,1.0,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok
malaysian_raw,malaysian,raw,False,LPD_023_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_023_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_023_t2_l2.png,malaysian_manual_lines — kopia\LPD_023_t2_l2.png,LPD,23,manual_lines_annotations,2,2.0,bapa.,1,ok
malaysian_raw,malaysian,raw,False,LPD_024_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_024_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_024_t3_l1.png,malaysian_manual_lines — kopia\LPD_024_t3_l1.png,LPD,24,manual_lines_annotations,3,1.0,Saya suka bermain basikal pada waktu lapang. Basikal itu,1,ok
malaysian_raw,malaysian,raw,False,LPD_024_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_024_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_024_t3_l2.png,malaysian_manual_lines — kopia\LPD_024_t3_l2.png,LPD,24,manual_lines_annotations,3,2.0,dibeli oleh ayah saya. Roda basikal saya berwarna hijau dan putih,1,ok
